"","user_id","product_id","reordered","product_name","aisle_id","department_id","U_total_orders","U_dows","U_hods","U_roBkt1","U_roBkt2","U_roBkt3","U_roBkt4","U_roBkt5","U_cartbkt1","U_cartbkt2","U_cartbkt3","U_cartbkt4","U_cartbkt6","UA_orders","UA_reord_rate","UA_weight","UA_recency","UA_pur_duration","UA_Pur_freq","UA_pur_due","UA_atc0","UA_atc1","UA_atc2","UA_atc3","UA_dows","UA_hods","UD_orders","UD_reord_rate","UD_weight","UD_recency","UD_pur_duration","UD_Pur_freq","UD_pur_due","UD_atc0","UD_atc1","UD_atc2","UD_atc3","UD_dows","UD_hods"
"892",340,9957,0,"Original Hemp Burgers",34,1,5,1,1,2,2,1,0,0,0,1,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0.2,14,0,0,0,0,0,0.33,0.67,1,1
"893",341,33290,0,"Lemon Verbena Dish Soap",74,17,11,0.55,0.91,1,0,8,2,0,0,2,0,1,8,4,0.25,0.77,62,102,25.5,2.43,0,0,0.25,0.75,0.5,1,10,0.3,0.45,37,143,14.3,2.59,0,0,0.2,0.8,0.6,1
"894",341,25069,0,"Organic Aged Earl Grey Tea",94,7,11,0.55,0.91,1,0,8,2,0,0,2,0,1,8,4,0.75,0.7,30,68,17,1.76,0,0,0.5,0.5,0.5,0.75,13,0.46,0.47,30,162,12.5,2.4,0.15,0.08,0.23,0.54,0.54,0.69
"895",341,30607,0,"Black Elderberry Syrup",47,11,11,0.55,0.91,1,0,8,2,0,0,2,0,1,8,2,0,0.76,37,143,71.5,0.52,0,0,0.5,0.5,0.5,1,10,0.5,0.45,30,150,15,2,0,0,0.5,0.5,0.6,0.9
"896",342,28255,0,"Cheesy Rice & Broccoli Steamers",116,1,16,0.12,0.38,4,3,4,0,5,1,3,7,3,2,11,0.64,0.83,30,229,20.8,1.44,0.27,0.55,0,0.18,0.09,0.73,23,0.52,0.55,30,249,10.8,2.78,0.22,0.43,0.13,0.22,0.04,0.7
"897",342,14951,0,"Steamers Antioxidant Vegetable Blend",116,1,16,0.12,0.38,4,3,4,0,5,1,3,7,3,2,11,0.64,0.83,30,229,20.8,1.44,0.27,0.55,0,0.18,0.09,0.73,23,0.52,0.55,30,249,10.8,2.78,0.22,0.43,0.13,0.22,0.04,0.7
"898",342,36403,0,"Steamers Roasted Red Potatoes & Green Beans",116,1,16,0.12,0.38,4,3,4,0,5,1,3,7,3,2,11,0.64,0.83,30,229,20.8,1.44,0.27,0.55,0,0.18,0.09,0.73,23,0.52,0.55,30,249,10.8,2.78,0.22,0.43,0.13,0.22,0.04,0.7
"899",342,42404,0,"Multi Grain Waffles",52,1,16,0.12,0.38,4,3,4,0,5,1,3,7,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0.52,0.55,30,249,10.8,2.78,0.22,0.43,0.13,0.22,0.04,0.7
"900",342,2469,0,"Italian Salad Blend",123,4,16,0.12,0.38,4,3,4,0,5,1,3,7,3,2,7,0.29,0.7,55,224,32,1.72,0.29,0.14,0.29,0.29,0,0.29,12,0.42,0.51,55,224,18.7,2.94,0.33,0.17,0.33,0.17,0.08,0.33
"901",342,6750,0,"Cheese Ravioli with Sauce Bowls",38,1,16,0.12,0.38,4,3,4,0,5,1,3,7,3,2,6,0.67,0.74,106,111,18.5,5.73,0.33,0.33,0.17,0.17,0,0.5,23,0.52,0.55,30,249,10.8,2.78,0.22,0.43,0.13,0.22,0.04,0.7
"902",343,42701,0,"Organic Sour Cream",108,16,4,1,1,2,2,0,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.25,0.84,10,90,22.5,0.44,1,0,0,0,1,1
"903",343,27845,0,"Organic Whole Milk",84,16,4,1,1,2,2,0,0,0,0,3,1,0,0,2,0.5,1,70,30,15,4.67,1,0,0,0,1,1,4,0.25,0.84,10,90,22.5,0.44,1,0,0,0,1,1
"904",343,47209,0,"Organic Hass Avocado",24,4,4,1,1,2,2,0,0,0,0,3,1,0,0,1,0,0.86,10,0,0,0,0,1,0,0,1,1,7,0.14,0.7,10,60,8.6,1.16,0.57,0.43,0,0,1,1
"905",343,37120,0,"Dill Weed",104,13,4,1,1,2,2,0,0,0,0,3,1,0,0,1,0,1,40,0,0,0,1,0,0,0,1,1,2,0,0.9,40,30,15,2.67,0.5,0.5,0,0,1,1
"906",343,18531,0,"Organic Heavy Whipping Cream",53,16,4,1,1,2,2,0,0,0,0,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.25,0.84,10,90,22.5,0.44,1,0,0,0,1,1
"907",343,3464,0,"Organic Butterhead (Boston, Butter, Bibb) Lettuce",83,4,4,1,1,2,2,0,0,0,0,3,1,0,0,4,0,0.93,10,60,15,0.67,0.5,0.5,0,0,1,1,7,0.14,0.7,10,60,8.6,1.16,0.57,0.43,0,0,1,1
"908",345,8859,0,"Natural Spring Water",115,7,3,0.33,1,1,1,0,1,0,0,2,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909",346,35221,0,"Lime Sparkling Water",115,7,6,1,0.67,1,1,3,1,0,0,3,2,1,0,7,0.71,0.89,30,116,16.6,1.81,0.57,0.29,0.14,0,1,0.71,11,0.73,0.69,30,116,10.5,2.86,0.64,0.27,0.09,0,1,0.64
"910",348,23859,0,"Falafel",6,2,28,0.5,0.04,14,7,4,1,2,1,20,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911",348,31525,0,"Pita Pocket Bread",128,3,28,0.5,0.04,14,7,4,1,2,1,20,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,0.73,37,254,23.1,1.6,0.45,0.18,0.36,0,0.27,0
"912",348,28328,0,"Olde Venice Italian Dressing",89,13,28,0.5,0.04,14,7,4,1,2,1,20,4,3,0,2,0,0.92,104,44,22,4.73,0.5,0.5,0,0,0.5,0,16,0,0.71,7,284,17.8,0.39,0.69,0.25,0.06,0,0.75,0
"913",349,41583,0,"Mild Cheddar Shredded Natural Cheddar Cheese Traditional Cut",21,16,7,0.57,0.57,2,2,1,1,1,0,4,1,2,0,3,0,0.76,28,5,1.7,16.47,0,0.67,0.33,0,0.33,1,9,0.33,0.57,14,86,9.6,1.46,0.44,0.33,0.22,0,0.67,0.67
"914",349,7079,0,"Organic Alfalfa Sprouts",83,4,7,0.57,0.57,2,2,1,1,1,0,4,1,2,0,3,0.33,0.8,41,59,19.7,2.08,0.67,0.33,0,0,0.67,0,3,0.33,0.73,41,59,19.7,2.08,0.67,0.33,0,0,0.67,0
"915",349,29487,0,"Roma Tomato",83,4,7,0.57,0.57,2,2,1,1,1,0,4,1,2,0,3,0.33,0.8,41,59,19.7,2.08,0.67,0.33,0,0,0.67,0,3,0.33,0.73,41,59,19.7,2.08,0.67,0.33,0,0,0.67,0
"916",349,3782,0,"Bread, Jewish Rye",112,3,7,0.57,0.57,2,2,1,1,1,0,4,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,5,0,0,0,1,0,0,0,0,1
"917",350,25886,0,"Wild Blend Rice",63,9,14,0.29,0.86,1,3,4,4,2,0,2,0,9,3,3,0.67,0.71,34,59,19.7,1.73,0,0,0.67,0.33,0.33,0.67,5,0.4,0.49,15,78,15.6,0.96,0,0,0.6,0.4,0.2,0.8
"918",350,28769,0,"Organic Apple Chicken Sausage",106,12,14,0.29,0.86,1,3,4,4,2,0,2,0,9,3,1,0,0.8,103,0,0,0,0,0,0,1,0,1,2,0,0.52,29,74,37,0.78,0,0,0.5,0.5,0,1
"919",350,36724,0,"Organic Sea Salt Roasted Seaweed Snacks",66,6,14,0.29,0.86,1,3,4,4,2,0,2,0,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920",350,20754,0,"Mediterranean Mint Gelato",37,1,14,0.29,0.86,1,3,4,4,2,0,2,0,9,3,3,0,0.86,51,35,11.7,4.36,0,0,1,0,0,1,14,0.43,0.51,15,88,6.3,2.38,0.07,0.21,0.64,0.07,0.14,0.79
"921",350,45066,0,"Honeycrisp Apple",24,4,14,0.29,0.86,1,3,4,4,2,0,2,0,9,3,7,0.43,0.74,7,86,12.3,0.57,0.43,0,0.14,0.43,0.43,0.71,51,0.53,0.44,7,105,2.1,3.33,0.25,0.24,0.35,0.16,0.37,0.86
"922",351,49683,0,"Cucumber Kirby",83,4,14,0.57,0.07,1,1,1,11,0,0,0,1,10,3,25,0.68,0.57,35,151,6,5.83,0.04,0.32,0.44,0.2,0.52,0.12,82,0.74,0.39,9,177,2.2,4.09,0.2,0.27,0.37,0.17,0.61,0.11
"923",353,44471,0,"Free & Clear Unscented Baby Wipes",82,18,11,0.64,0.91,3,4,4,0,0,0,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924",353,13143,0,"Lavender Hand Sanitizer Wipes",25,11,11,0.64,0.91,3,4,4,0,0,0,2,3,4,2,1,0,0.82,30,0,0,0,0,0,0,1,1,1,10,0.4,0.58,30,119,11.9,2.52,0.3,0.2,0.2,0.3,0.7,0.9
"925",353,14401,0,"2-Ply 100% Recycled White Facial Tissues",54,17,11,0.64,0.91,3,4,4,0,0,0,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0.49,30,14,3.5,8.57,0.5,0,0.25,0.25,1,1
"926",353,3957,0,"100% Raw Coconut Water",31,7,11,0.64,0.91,3,4,4,0,0,0,2,3,4,2,3,0.67,0.81,67,82,27.3,2.45,0.67,0.33,0,0,0,1,10,0.7,0.54,30,119,11.9,2.52,0.2,0.4,0.4,0,0.7,1
"927",353,12682,0,"Ethiopia Limu Gale Kemise Medium Roast Coffee",26,7,11,0.64,0.91,3,4,4,0,0,0,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.7,0.54,30,119,11.9,2.52,0.2,0.4,0.4,0,0.7,1
"928",353,43192,0,"Dark with 70% Cacao Content Organic Chocolate Bar",45,19,11,0.64,0.91,3,4,4,0,0,0,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.1,0.52,44,105,10.5,4.19,0.1,0.1,0.3,0.5,0.9,0.9
"929",353,14471,0,"Sourdough Whole Grain Crispbread",78,19,11,0.64,0.91,3,4,4,0,0,0,2,3,4,2,5,0.2,0.76,51,98,19.6,2.6,0.2,0,0.4,0.4,0.8,0.8,10,0.1,0.52,44,105,10.5,4.19,0.1,0.1,0.3,0.5,0.9,0.9
"930",353,36028,0,"Ghee",36,16,11,0.64,0.91,3,4,4,0,0,0,2,3,4,2,1,0,0.82,30,0,0,0,0,0,1,0,1,1,33,0.33,0.55,30,119,3.6,8.33,0.33,0.36,0.27,0.03,0.7,0.94
"931",355,9825,0,"Organic Multigrain Waffles",52,1,13,0.62,0.69,2,2,5,1,3,0,2,4,4,3,2,0.5,0.76,110,76,38,2.89,0,0.5,0.5,0,1,1,11,0.27,0.46,30,156,14.2,2.11,0.09,0.36,0.55,0,0.64,0.82
"932",355,16145,0,"Organic Cannellini Beans",59,15,13,0.62,0.69,2,2,5,1,3,0,2,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.4,140,0,0,0,1,0,0,0,1,1
"933",355,32981,0,"Original Recipe Rice Pudding",71,16,13,0.62,0.69,2,2,5,1,3,0,2,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,0.42,0.43,30,178,7.4,4.05,0.42,0.21,0.17,0.21,0.54,0.83
"934",355,27471,0,"Parmesan Garlic Pita Chips",107,19,13,0.62,0.69,2,2,5,1,3,0,2,4,4,3,1,0,0.6,60,0,0,0,0,1,0,0,1,0,6,0.5,0.45,30,178,29.7,1.01,0.17,0.33,0.5,0,0.5,0.5
"935",358,39984,0,"Organic Dill",16,4,7,0.43,0.86,1,1,3,1,1,0,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0.35,0.57,60,113,6.6,9.09,0.29,0.47,0.24,0,0.53,0.65
"936",358,3952,0,"Organic Broccoli Crowns",83,4,7,0.43,0.86,1,1,3,1,1,0,2,2,3,0,10,0.2,0.64,60,64,6.4,9.38,0.2,0.6,0.2,0,0.7,0.4,17,0.35,0.57,60,113,6.6,9.09,0.29,0.47,0.24,0,0.53,0.65
"937",358,42445,0,"Organic Plain Whole Milk Yogurt",120,16,7,0.43,0.86,1,1,3,1,1,0,2,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.36,0.66,30,143,13,2.31,0.45,0.09,0.36,0.09,0.36,0.73
"938",358,47626,0,"Large Lemon",24,4,7,0.43,0.86,1,1,3,1,1,0,2,2,3,0,7,0.57,0.82,60,113,16.1,3.73,0.43,0.29,0.29,0,0.29,1,17,0.35,0.57,60,113,6.6,9.09,0.29,0.47,0.24,0,0.53,0.65
"939",359,3007,0,"Natural Anticavity Silly Strawberry Fluoride Toothpaste for Children",20,11,15,0.2,0.73,1,4,8,2,0,0,0,1,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940",359,2433,0,"Meyer Lemons",24,4,15,0.2,0.73,1,4,8,2,0,0,0,1,8,6,27,0.67,0.74,6,260,9.6,0.62,0.3,0.22,0.3,0.19,0.19,0.85,82,0.45,0.46,6,260,3.2,1.88,0.26,0.24,0.37,0.13,0.17,0.72
"941",359,22526,0,"Italian Blend Shredded Cheese",21,16,15,0.2,0.73,1,4,8,2,0,0,0,1,8,6,2,0,0.8,6,170,85,0.07,0,0.5,0,0.5,0,1,31,0.52,0.46,6,260,8.4,0.71,0.32,0.13,0.32,0.23,0.13,0.81
"942",359,49628,0,"Yoghurt Blueberry",120,16,15,0.2,0.73,1,4,8,2,0,0,0,1,8,6,3,0,0.86,54,41,13.7,3.94,0,0,0.67,0.33,0,1,31,0.52,0.46,6,260,8.4,0.71,0.32,0.13,0.32,0.23,0.13,0.81
"943",359,49640,0,"Sourdough Loaf",112,3,15,0.2,0.73,1,4,8,2,0,0,0,1,8,6,7,0.43,0.76,54,212,30.3,1.78,0.14,0,0.57,0.29,0.43,0.86,10,0.4,0.49,54,212,21.2,2.55,0.1,0.1,0.6,0.2,0.3,0.8
"944",359,16220,0,"Cream Soda",77,7,15,0.2,0.73,1,4,8,2,0,0,0,1,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.64,169,0,0,0,0,1,0,0,0,0
"945",359,12113,0,"Corn Starch",17,13,15,0.2,0.73,1,4,8,2,0,0,0,1,8,6,1,0,0.83,236,0,0,0,0,0,1,0,1,1,15,0.4,0.46,6,260,17.3,0.35,0.13,0.13,0.6,0.13,0.53,0.8
"946",359,7308,0,"Organic Hazelnut Spread",88,13,15,0.2,0.73,1,4,8,2,0,0,0,1,8,6,2,0.5,0.89,169,37,18.5,9.14,0,0,0.5,0.5,0.5,0.5,15,0.4,0.46,6,260,17.3,0.35,0.13,0.13,0.6,0.13,0.53,0.8
"947",359,43713,0,"Organic Creamy Peanut Butter",88,13,15,0.2,0.73,1,4,8,2,0,0,0,1,8,6,2,0.5,0.89,169,37,18.5,9.14,0,0,0.5,0.5,0.5,0.5,15,0.4,0.46,6,260,17.3,0.35,0.13,0.13,0.6,0.13,0.53,0.8
"948",363,1376,0,"Buttermilk Biscuits",105,13,12,0.08,0.92,1,2,7,2,0,0,0,0,4,8,1,0,0.73,81,0,0,0,0,0,0,1,0,1,8,0,0.51,10,71,8.9,1.12,0,0,0,1,0,1
"949",363,13431,0,"Flaky Biscuits",105,13,12,0.08,0.92,1,2,7,2,0,0,0,0,4,8,1,0,0.73,81,0,0,0,0,0,0,1,0,1,8,0,0.51,10,71,8.9,1.12,0,0,0,1,0,1
"950",370,23081,0,"Gluten Free Brown Rice Bread",58,1,27,0.7,0.63,1,2,8,14,2,1,1,4,11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.44,0.61,77,140,15.6,4.94,0,0.22,0.44,0.33,1,0.56
"951",371,42110,0,"Organic Macaroni Shells & Real Aged Cheddar",4,9,3,0,1,1,1,1,0,0,0,0,1,2,0,2,0.5,0.86,20,12,6,3.33,0.5,0.5,0,0,0,1,2,0.5,0.67,20,12,6,3.33,0.5,0.5,0,0,0,1
"952",372,39408,0,"Gala Apples",24,4,12,0.5,0.08,3,1,5,2,1,0,7,0,3,2,3,0.67,0.76,167,82,27.3,6.12,0,0,0.67,0.33,1,0,11,0.55,0.49,30,219,19.9,1.51,0.18,0.18,0.45,0.18,0.82,0.09
"953",372,26691,0,"Original Clean-Up Cleaner with Bleach Original",114,17,12,0.5,0.08,3,1,5,2,1,0,7,0,3,2,8,0.25,0.82,60,167,20.9,2.87,0.62,0.25,0.12,0,0.5,0,18,0.33,0.53,60,189,10.5,5.71,0.56,0.11,0.17,0.17,0.72,0
"954",375,44229,0,"Original Black Bean with Sea Salt Bean Chips",107,19,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,5,0.6,0.6,81,52,10.4,7.79,0.4,0,0.2,0.4,0.4,0,26,0.69,0.35,30,103,4,7.5,0.08,0.04,0.35,0.54,0.38,0.12
"955",375,32553,0,"Country Stand Juice, Medium Pulp",98,7,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,10,0.7,0.64,60,81,8.1,7.41,0.7,0.1,0,0.2,0.4,0.1,10,0.7,0.38,60,81,8.1,7.41,0.7,0.1,0,0.2,0.4,0.1
"956",375,2447,0,"3 lb Clementines",123,4,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0.68,0.36,60,81,2.9,20.69,0.18,0.07,0.32,0.43,0.32,0.04
"957",375,26209,0,"Limes",24,4,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,3,0.67,0.6,60,73,24.3,2.47,0.33,0.33,0.33,0,0.67,0,28,0.68,0.36,60,81,2.9,20.69,0.18,0.07,0.32,0.43,0.32,0.04
"958",375,18135,0,"Organic Zucchini Squash",83,4,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,21,0.67,0.61,60,81,3.9,15.38,0.19,0.05,0.33,0.43,0.29,0.05,28,0.68,0.36,60,81,2.9,20.69,0.18,0.07,0.32,0.43,0.32,0.04
"959",375,25493,0,"Cookies 'n Cream with Oreo Cookie Pieces Lowfat Yogurt",120,16,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,3,0.67,0.59,30,64,21.3,1.41,0.67,0.33,0,0,0.33,0.33,19,0.63,0.35,30,111,5.8,5.17,0.21,0.21,0.11,0.47,0.16,0.16
"960",375,22825,0,"Organic D'Anjou Pears",24,4,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,3,0.67,0.6,60,73,24.3,2.47,0.33,0.33,0.33,0,0.67,0,28,0.68,0.36,60,81,2.9,20.69,0.18,0.07,0.32,0.43,0.32,0.04
"961",375,46697,0,"Chicken Noodle Condensed Soup",69,15,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.67,0.36,81,60,20,4.05,0,1,0,0,0.33,0.33
"962",375,13866,0,"Deluxe Plain Bagels",93,3,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,0.36,121,12,6,20.17,0,0.5,0.5,0,0,0
"963",375,46041,0,"Beef Franks",106,12,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964",375,43464,0,"Unscented Liquid Laundry Detergent",75,17,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,13,0.69,0.61,30,111,8.5,3.53,0.23,0.31,0.46,0,0.38,0.46,20,0.6,0.37,30,111,5.5,5.45,0.15,0.3,0.45,0.1,0.3,0.6
"965",375,20604,0,"& Go! Hazelnut Spread + Pretzel Sticks",88,13,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.6,0.38,60,73,14.6,4.11,0,0,0.4,0.6,0.4,0
"966",375,14999,0,"Grade A Large Brown Eggs",86,16,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0.63,0.35,30,111,5.8,5.17,0.21,0.21,0.11,0.47,0.16,0.16
"967",375,33198,0,"Sparkling Natural Mineral Water",115,7,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.7,0.38,60,81,8.1,7.41,0.7,0.1,0,0.2,0.4,0.1
"968",375,39059,0,"Extra Long Grain Enriched Rice",63,9,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969",375,18148,0,"Organic Whole Carrots",123,4,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0.68,0.36,60,81,2.9,20.69,0.18,0.07,0.32,0.43,0.32,0.04
"970",375,21137,0,"Organic Strawberries",24,4,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,3,0.67,0.6,60,73,24.3,2.47,0.33,0.33,0.33,0,0.67,0,28,0.68,0.36,60,81,2.9,20.69,0.18,0.07,0.32,0.43,0.32,0.04
"971",375,260,0,"Cantaloupe",24,4,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,3,0.67,0.6,60,73,24.3,2.47,0.33,0.33,0.33,0,0.67,0,28,0.68,0.36,60,81,2.9,20.69,0.18,0.07,0.32,0.43,0.32,0.04
"972",375,15586,0,"Roasted Chicken",13,20,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.67,0.39,121,20,6.7,18.06,0,1,0,0,0,0.33
"973",375,14897,0,"Sweet Potato Yam",83,4,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,21,0.67,0.61,60,81,3.9,15.38,0.19,0.05,0.33,0.43,0.29,0.05,28,0.68,0.36,60,81,2.9,20.69,0.18,0.07,0.32,0.43,0.32,0.04
"974",375,9533,0,"Natural Butter Flavor Lite Maple Syrup",29,13,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.6,0.38,60,73,14.6,4.11,0,0,0.4,0.6,0.4,0
"975",375,26494,0,"European Style Salted Butter Sticks",36,16,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0.63,0.35,30,111,5.8,5.17,0.21,0.21,0.11,0.47,0.16,0.16
"976",375,39307,0,"Xtra Cheddar + Pretzel Baked Snack Crackers",78,19,7,0.29,0.29,1,1,0,2,3,0,0,0,3,4,11,0.73,0.59,30,103,9.4,3.19,0,0,0.27,0.73,0.36,0.09,26,0.69,0.35,30,103,4,7.5,0.08,0.04,0.35,0.54,0.38,0.12
"977",376,7761,0,"Peanut Butter",37,1,8,0.62,0.75,1,0,5,2,0,0,0,1,6,1,3,0.33,0.89,30,21,7,4.29,0.33,0.33,0,0.33,0,0.67,26,0.65,0.58,30,133,5.1,5.88,0.23,0.46,0.15,0.15,0.62,0.77
"978",376,23586,0,"Vanilla Non Dairy Frozen Dessert Minis",37,1,8,0.62,0.75,1,0,5,2,0,0,0,1,6,1,3,0.33,0.89,30,21,7,4.29,0.33,0.33,0,0.33,0,0.67,26,0.65,0.58,30,133,5.1,5.88,0.23,0.46,0.15,0.15,0.62,0.77
"979",376,14971,0,"Pineapple Coconut Water",98,7,8,0.62,0.75,1,0,5,2,0,0,0,1,6,1,1,0,0.91,51,0,0,0,0,0,1,0,0,1,8,0.62,0.6,40,123,15.4,2.6,0.5,0.12,0.25,0.12,0.62,0.75
"980",377,15042,0,"Traditional Italian-Style Wedding Soup",69,15,3,1,0,2,1,0,0,0,0,0,0,3,0,4,0,0.56,30,0,0,0,0,0.75,0.25,0,1,0,4,0,0.56,30,0,0,0,0,0.75,0.25,0,1,0
"981",377,44925,0,"Natural Provolone Cheese Slices",21,16,3,1,0,2,1,0,0,0,0,0,0,3,0,2,0,0.72,30,3,1.5,20,0.5,0,0.5,0,1,0,5,0,0.59,30,33,6.6,4.55,0.6,0,0.4,0,1,0
"982",377,23785,0,"Baby Kale Mix",123,4,3,1,0,2,1,0,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.1,0.59,30,33,3.3,9.09,0.3,0.4,0.3,0,1,0
"983",377,49269,0,"13 Gallon Drawstring Tall Kitchen Bags",60,17,3,1,0,2,1,0,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984",378,46129,0,"Versatile Stain Remover",75,17,8,0.75,1,1,0,2,1,4,1,7,0,0,0,1,0,1,97,0,0,0,1,0,0,0,1,1,3,0,1,67,96,32,2.09,1,0,0,0,0.67,1
"985",378,12619,0,"Allergy Tablets",11,11,8,0.75,1,1,0,2,1,4,1,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,1,27,40,20,1.35,0.5,0.5,0,0,1,1
"986",380,11959,0,"Chipotle Salsa",67,20,12,0.42,0.83,1,2,3,3,3,0,9,3,0,0,10,0.8,0.85,3,125,12.5,0.24,0.8,0.2,0,0,0.4,0.8,11,0.73,0.75,3,125,11.4,0.26,0.82,0.18,0,0,0.45,0.82
"987",382,2780,0,"Diced Red Onions",83,4,29,0.03,0.76,1,3,8,13,4,0,10,11,7,1,2,0.5,0.81,174,102,51,3.41,0,1,0,0,0,1,11,0.36,0.43,68,208,18.9,3.6,0.55,0.27,0.18,0,0,0.91
"988",382,38293,0,"Ground Turkey Breast",35,12,29,0.03,0.76,1,3,8,13,4,0,10,11,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.32,68,0,0,0,0,0,0,1,0,1
"989",382,46993,0,"Organic Bakery Hamburger Buns Wheat - 8 CT",43,3,29,0.03,0.76,1,3,8,13,4,0,10,11,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0.55,0.53,33,269,12.2,2.7,0.23,0.45,0.18,0.14,0,0.82
